"Series";"Time";"Value"
"ukwiki";"2019-05-13T17:00:00-07:00";3
"ukwiki";"2019-05-14T17:00:00-07:00";2
"ukwiki";"2019-05-15T17:00:00-07:00";1
"ukwiki";"2019-05-16T17:00:00-07:00";null
"ukwiki";"2019-05-17T17:00:00-07:00";1
"ukwiki";"2019-05-18T17:00:00-07:00";3
"ukwiki";"2019-05-19T17:00:00-07:00";1
"ukwiki";"2019-05-20T17:00:00-07:00";1
"ukwiki";"2019-05-21T17:00:00-07:00";2
"ukwiki";"2019-05-22T17:00:00-07:00";14
"ukwiki";"2019-05-23T17:00:00-07:00";16
"ukwiki";"2019-05-24T17:00:00-07:00";2
"ukwiki";"2019-05-25T17:00:00-07:00";14
"ukwiki";"2019-05-26T17:00:00-07:00";null
"ukwiki";"2019-05-27T17:00:00-07:00";1
"ukwiki";"2019-05-28T17:00:00-07:00";4
"ukwiki";"2019-05-29T17:00:00-07:00";null
"ukwiki";"2019-05-30T17:00:00-07:00";2
"ukwiki";"2019-05-31T17:00:00-07:00";null
"ukwiki";"2019-06-01T17:00:00-07:00";1
"ukwiki";"2019-06-02T17:00:00-07:00";2
"ukwiki";"2019-06-03T17:00:00-07:00";2
"ukwiki";"2019-06-04T17:00:00-07:00";2
"ukwiki";"2019-06-05T17:00:00-07:00";2
"ukwiki";"2019-06-06T17:00:00-07:00";null
"ukwiki";"2019-06-07T17:00:00-07:00";4
"ukwiki";"2019-06-08T17:00:00-07:00";null
"ukwiki";"2019-06-09T17:00:00-07:00";1
"ukwiki";"2019-06-10T17:00:00-07:00";20
"ukwiki";"2019-06-11T17:00:00-07:00";4
"ukwiki";"2019-06-12T17:00:00-07:00";1
"ukwiki";"2019-06-13T17:00:00-07:00";null
"ukwiki";"2019-06-14T17:00:00-07:00";1
"ukwiki";"2019-06-15T17:00:00-07:00";1
"ukwiki";"2019-06-16T17:00:00-07:00";null
"wikidatawiki";"2018-02-01T16:00:00-08:00";null
"wikidatawiki";"2018-02-02T16:00:00-08:00";null
"wikidatawiki";"2018-02-03T16:00:00-08:00";null
"wikidatawiki";"2018-02-04T16:00:00-08:00";null
"wikidatawiki";"2018-02-05T16:00:00-08:00";null
"wikidatawiki";"2018-02-06T16:00:00-08:00";null
"wikidatawiki";"2018-02-07T16:00:00-08:00";null
"wikidatawiki";"2018-02-08T16:00:00-08:00";null
"wikidatawiki";"2018-02-09T16:00:00-08:00";null
"wikidatawiki";"2018-02-10T16:00:00-08:00";null
"wikidatawiki";"2018-02-11T16:00:00-08:00";null
"wikidatawiki";"2018-02-12T16:00:00-08:00";null
"wikidatawiki";"2018-02-13T16:00:00-08:00";3,686
"wikidatawiki";"2018-02-14T16:00:00-08:00";5,994
"wikidatawiki";"2018-02-15T16:00:00-08:00";5,740
"wikidatawiki";"2018-02-16T16:00:00-08:00";8,683
"wikidatawiki";"2018-02-17T16:00:00-08:00";13,290
"wikidatawiki";"2018-02-18T16:00:00-08:00";13,139
"wikidatawiki";"2018-02-19T16:00:00-08:00";12,145
"wikidatawiki";"2018-02-20T16:00:00-08:00";41,297
"wikidatawiki";"2018-02-21T16:00:00-08:00";13,812
"wikidatawiki";"2018-02-22T16:00:00-08:00";10,517
"wikidatawiki";"2018-02-23T16:00:00-08:00";7,319
"wikidatawiki";"2018-02-24T16:00:00-08:00";11,371
"wikidatawiki";"2018-02-25T16:00:00-08:00";12,226
"wikidatawiki";"2018-02-26T16:00:00-08:00";14,746
"wikidatawiki";"2018-02-27T16:00:00-08:00";14,116
"wikidatawiki";"2018-02-28T16:00:00-08:00";12,489
"wikidatawiki";"2018-03-01T16:00:00-08:00";12,983
"wikidatawiki";"2018-03-02T16:00:00-08:00";15,495
"wikidatawiki";"2018-03-03T16:00:00-08:00";20,284
"wikidatawiki";"2018-03-04T16:00:00-08:00";24,366
"wikidatawiki";"2018-03-05T16:00:00-08:00";20,100
"wikidatawiki";"2018-03-06T16:00:00-08:00";23,375
"wikidatawiki";"2018-03-07T16:00:00-08:00";28,033
"wikidatawiki";"2018-03-08T16:00:00-08:00";25,553
"wikidatawiki";"2018-03-09T16:00:00-08:00";18,200
"wikidatawiki";"2018-03-10T16:00:00-08:00";23,418
"wikidatawiki";"2018-03-11T17:00:00-07:00";16,278
"wikidatawiki";"2018-03-12T17:00:00-07:00";13,189
"wikidatawiki";"2018-03-13T17:00:00-07:00";14,540
"wikidatawiki";"2018-03-14T17:00:00-07:00";20,515
"wikidatawiki";"2018-03-15T17:00:00-07:00";20,889
"wikidatawiki";"2018-03-16T17:00:00-07:00";24,503
"wikidatawiki";"2018-03-17T17:00:00-07:00";25,891
"wikidatawiki";"2018-03-18T17:00:00-07:00";22,678
"wikidatawiki";"2018-03-19T17:00:00-07:00";23,211
"wikidatawiki";"2018-03-20T17:00:00-07:00";22,501
"wikidatawiki";"2018-03-21T17:00:00-07:00";18,270
"wikidatawiki";"2018-03-22T17:00:00-07:00";13,638
"wikidatawiki";"2018-03-23T17:00:00-07:00";9,889
"wikidatawiki";"2018-03-24T17:00:00-07:00";8,663
"wikidatawiki";"2018-03-25T17:00:00-07:00";9,048
"wikidatawiki";"2018-03-26T17:00:00-07:00";8,616
"wikidatawiki";"2018-03-27T17:00:00-07:00";7,113
"wikidatawiki";"2018-03-28T17:00:00-07:00";27,462
"wikidatawiki";"2018-03-29T17:00:00-07:00";149,207
"wikidatawiki";"2018-03-30T17:00:00-07:00";5,282
"wikidatawiki";"2018-03-31T17:00:00-07:00";6,652
"wikidatawiki";"2018-04-01T17:00:00-07:00";9,399
"wikidatawiki";"2018-04-02T17:00:00-07:00";195,064
"wikidatawiki";"2018-04-03T17:00:00-07:00";69,729
"wikidatawiki";"2018-04-04T17:00:00-07:00";7,517
"wikidatawiki";"2018-04-05T17:00:00-07:00";8,193
"wikidatawiki";"2018-04-06T17:00:00-07:00";8,341
"wikidatawiki";"2018-04-07T17:00:00-07:00";7,142
"wikidatawiki";"2018-04-08T17:00:00-07:00";6,596
"wikidatawiki";"2018-04-09T17:00:00-07:00";118,430
"wikidatawiki";"2018-04-10T17:00:00-07:00";212,540
"wikidatawiki";"2018-04-11T17:00:00-07:00";7,447
"wikidatawiki";"2018-04-12T17:00:00-07:00";7,818
"wikidatawiki";"2018-04-13T17:00:00-07:00";6,639
"wikidatawiki";"2018-04-14T17:00:00-07:00";7,128
"wikidatawiki";"2018-04-15T17:00:00-07:00";5,276
"wikidatawiki";"2018-04-16T17:00:00-07:00";5,389
"wikidatawiki";"2018-04-17T17:00:00-07:00";4,891
"wikidatawiki";"2018-04-18T17:00:00-07:00";6,611
"wikidatawiki";"2018-04-19T17:00:00-07:00";6,031
"wikidatawiki";"2018-04-20T17:00:00-07:00";6,471
"wikidatawiki";"2018-04-21T17:00:00-07:00";6,017
"wikidatawiki";"2018-04-22T17:00:00-07:00";2,424
"wikidatawiki";"2018-04-23T17:00:00-07:00";463
"wikidatawiki";"2018-04-24T17:00:00-07:00";8,971
"wikidatawiki";"2018-04-25T17:00:00-07:00";7,611
"wikidatawiki";"2018-04-26T17:00:00-07:00";9,003
"wikidatawiki";"2018-04-27T17:00:00-07:00";9,829
"wikidatawiki";"2018-04-28T17:00:00-07:00";10,119
"wikidatawiki";"2018-04-29T17:00:00-07:00";9,020
"wikidatawiki";"2018-04-30T17:00:00-07:00";9,983
"wikidatawiki";"2018-05-01T17:00:00-07:00";8,793
"wikidatawiki";"2018-05-02T17:00:00-07:00";3,466
"wikidatawiki";"2018-05-03T17:00:00-07:00";1,177
"wikidatawiki";"2018-05-04T17:00:00-07:00";610
"wikidatawiki";"2018-05-05T17:00:00-07:00";382
"wikidatawiki";"2018-05-06T17:00:00-07:00";1,693
"wikidatawiki";"2018-05-07T17:00:00-07:00";803
"wikidatawiki";"2018-05-08T17:00:00-07:00";1,616
"wikidatawiki";"2018-05-09T17:00:00-07:00";892
"wikidatawiki";"2018-05-10T17:00:00-07:00";708
"wikidatawiki";"2018-05-11T17:00:00-07:00";712
"wikidatawiki";"2018-05-12T17:00:00-07:00";346
"wikidatawiki";"2018-05-13T17:00:00-07:00";1,152
"wikidatawiki";"2018-05-14T17:00:00-07:00";1,281
"wikidatawiki";"2018-05-15T17:00:00-07:00";2,013
"wikidatawiki";"2018-05-16T17:00:00-07:00";7,721
"wikidatawiki";"2018-05-17T17:00:00-07:00";7,113
"wikidatawiki";"2018-05-18T17:00:00-07:00";8,124
"wikidatawiki";"2018-05-19T17:00:00-07:00";9,712
"wikidatawiki";"2018-05-20T17:00:00-07:00";11,540
"wikidatawiki";"2018-05-21T17:00:00-07:00";11,143
"wikidatawiki";"2018-05-22T17:00:00-07:00";11,975
"wikidatawiki";"2018-05-23T17:00:00-07:00";8,318
"wikidatawiki";"2018-05-24T17:00:00-07:00";7,784
"wikidatawiki";"2018-05-25T17:00:00-07:00";8,290
"wikidatawiki";"2018-05-26T17:00:00-07:00";7,893
"wikidatawiki";"2018-05-27T17:00:00-07:00";9,042
"wikidatawiki";"2018-05-28T17:00:00-07:00";10,305
"wikidatawiki";"2018-05-29T17:00:00-07:00";10,623
"wikidatawiki";"2018-05-30T17:00:00-07:00";8,181
"wikidatawiki";"2018-05-31T17:00:00-07:00";9,518
"wikidatawiki";"2018-06-01T17:00:00-07:00";10,949
"wikidatawiki";"2018-06-02T17:00:00-07:00";12,887
"wikidatawiki";"2018-06-03T17:00:00-07:00";9,370
"wikidatawiki";"2018-06-04T17:00:00-07:00";10,130
"wikidatawiki";"2018-06-05T17:00:00-07:00";11,119
"wikidatawiki";"2018-06-06T17:00:00-07:00";8,631
"wikidatawiki";"2018-06-07T17:00:00-07:00";9,750
"wikidatawiki";"2018-06-08T17:00:00-07:00";10,919
"wikidatawiki";"2018-06-09T17:00:00-07:00";11,091
"wikidatawiki";"2018-06-10T17:00:00-07:00";9,804
"wikidatawiki";"2018-06-11T17:00:00-07:00";8,597
"wikidatawiki";"2018-06-12T17:00:00-07:00";11,820
"wikidatawiki";"2018-06-13T17:00:00-07:00";13,748
"wikidatawiki";"2018-06-14T17:00:00-07:00";13,885
"wikidatawiki";"2018-06-15T17:00:00-07:00";11,561
"wikidatawiki";"2018-06-16T17:00:00-07:00";10,150
"wikidatawiki";"2018-06-17T17:00:00-07:00";10,038
"wikidatawiki";"2018-06-18T17:00:00-07:00";9,378
"wikidatawiki";"2018-06-19T17:00:00-07:00";11,031
"wikidatawiki";"2018-06-20T17:00:00-07:00";13,650
"wikidatawiki";"2018-06-21T17:00:00-07:00";14,453
"wikidatawiki";"2018-06-22T17:00:00-07:00";14,302
"wikidatawiki";"2018-06-23T17:00:00-07:00";11,343
"wikidatawiki";"2018-06-24T17:00:00-07:00";11,236
"wikidatawiki";"2018-06-25T17:00:00-07:00";10,913
"wikidatawiki";"2018-06-26T17:00:00-07:00";7,629
"wikidatawiki";"2018-06-27T17:00:00-07:00";6,560
"wikidatawiki";"2018-06-28T17:00:00-07:00";8,987
"wikidatawiki";"2018-06-29T17:00:00-07:00";7,695
"wikidatawiki";"2018-06-30T17:00:00-07:00";9,054
"wikidatawiki";"2018-07-01T17:00:00-07:00";5,889
"wikidatawiki";"2018-07-02T17:00:00-07:00";6,601
"wikidatawiki";"2018-07-03T17:00:00-07:00";10,515
"wikidatawiki";"2018-07-04T17:00:00-07:00";10,233
"wikidatawiki";"2018-07-05T17:00:00-07:00";9,447
"wikidatawiki";"2018-07-06T17:00:00-07:00";10,016
"wikidatawiki";"2018-07-07T17:00:00-07:00";10,429
"wikidatawiki";"2018-07-08T17:00:00-07:00";8,238
"wikidatawiki";"2018-07-09T17:00:00-07:00";8,476
"wikidatawiki";"2018-07-10T17:00:00-07:00";7,379
"wikidatawiki";"2018-07-11T17:00:00-07:00";9,199
"wikidatawiki";"2018-07-12T17:00:00-07:00";10,877
"wikidatawiki";"2018-07-13T17:00:00-07:00";10,870
"wikidatawiki";"2018-07-14T17:00:00-07:00";9,649
"wikidatawiki";"2018-07-15T17:00:00-07:00";8,770
"wikidatawiki";"2018-07-16T17:00:00-07:00";7,988
"wikidatawiki";"2018-07-17T17:00:00-07:00";8,083
"wikidatawiki";"2018-07-18T17:00:00-07:00";9,153
"wikidatawiki";"2018-07-19T17:00:00-07:00";9,283
"wikidatawiki";"2018-07-20T17:00:00-07:00";8,962
"wikidatawiki";"2018-07-21T17:00:00-07:00";9,349
"wikidatawiki";"2018-07-22T17:00:00-07:00";8,329
"wikidatawiki";"2018-07-23T17:00:00-07:00";9,709
"wikidatawiki";"2018-07-24T17:00:00-07:00";9,099
"wikidatawiki";"2018-07-25T17:00:00-07:00";7,672
"wikidatawiki";"2018-07-26T17:00:00-07:00";15,118
"wikidatawiki";"2018-07-27T17:00:00-07:00";12,677
"wikidatawiki";"2018-07-28T17:00:00-07:00";11,028
"wikidatawiki";"2018-07-29T17:00:00-07:00";12,067
"wikidatawiki";"2018-07-30T17:00:00-07:00";3,679
"wikidatawiki";"2018-07-31T17:00:00-07:00";1,452
"wikidatawiki";"2018-08-01T17:00:00-07:00";1,471
"wikidatawiki";"2018-08-02T17:00:00-07:00";1,696
"wikidatawiki";"2018-08-03T17:00:00-07:00";728
"wikidatawiki";"2018-08-04T17:00:00-07:00";906
"wikidatawiki";"2018-08-05T17:00:00-07:00";20,272
"wikidatawiki";"2018-08-06T17:00:00-07:00";37,606
"wikidatawiki";"2018-08-07T17:00:00-07:00";30,109
"wikidatawiki";"2018-08-08T17:00:00-07:00";21,780
"wikidatawiki";"2018-08-09T17:00:00-07:00";35,004
"wikidatawiki";"2018-08-10T17:00:00-07:00";26,558
"wikidatawiki";"2018-08-11T17:00:00-07:00";26,431
"wikidatawiki";"2018-08-12T17:00:00-07:00";28,245
"wikidatawiki";"2018-08-13T17:00:00-07:00";56,625
"wikidatawiki";"2018-08-14T17:00:00-07:00";95,981
"wikidatawiki";"2018-08-15T17:00:00-07:00";85,277
"wikidatawiki";"2018-08-16T17:00:00-07:00";73,370
"wikidatawiki";"2018-08-17T17:00:00-07:00";93,053
"wikidatawiki";"2018-08-18T17:00:00-07:00";91,236
"wikidatawiki";"2018-08-19T17:00:00-07:00";68,495
"wikidatawiki";"2018-08-20T17:00:00-07:00";85,276
"wikidatawiki";"2018-08-21T17:00:00-07:00";88,513
"wikidatawiki";"2018-08-22T17:00:00-07:00";96,698
"wikidatawiki";"2018-08-23T17:00:00-07:00";62,725
"wikidatawiki";"2018-08-24T17:00:00-07:00";69,640
"wikidatawiki";"2018-08-25T17:00:00-07:00";62,538
"wikidatawiki";"2018-08-26T17:00:00-07:00";88,331
"wikidatawiki";"2018-08-27T17:00:00-07:00";82,581
"wikidatawiki";"2018-08-28T17:00:00-07:00";48,770
"wikidatawiki";"2018-08-29T17:00:00-07:00";63,290
"wikidatawiki";"2018-08-30T17:00:00-07:00";65,759
"wikidatawiki";"2018-08-31T17:00:00-07:00";62,114
"wikidatawiki";"2018-09-01T17:00:00-07:00";63,837
"wikidatawiki";"2018-09-02T17:00:00-07:00";57,369
"wikidatawiki";"2018-09-03T17:00:00-07:00";59,640
"wikidatawiki";"2018-09-04T17:00:00-07:00";52,383
"wikidatawiki";"2018-09-05T17:00:00-07:00";67,432
"wikidatawiki";"2018-09-06T17:00:00-07:00";59,746
"wikidatawiki";"2018-09-07T17:00:00-07:00";54,919
"wikidatawiki";"2018-09-08T17:00:00-07:00";53,618
"wikidatawiki";"2018-09-09T17:00:00-07:00";55,932
"wikidatawiki";"2018-09-10T17:00:00-07:00";52,184
"wikidatawiki";"2018-09-11T17:00:00-07:00";43,297
"wikidatawiki";"2018-09-12T17:00:00-07:00";38,683
"wikidatawiki";"2018-09-13T17:00:00-07:00";48,278
"wikidatawiki";"2018-09-14T17:00:00-07:00";50,418
"wikidatawiki";"2018-09-15T17:00:00-07:00";50,206
"wikidatawiki";"2018-09-16T17:00:00-07:00";49,669
"wikidatawiki";"2018-09-17T17:00:00-07:00";45,112
"wikidatawiki";"2018-09-18T17:00:00-07:00";45,702
"wikidatawiki";"2018-09-19T17:00:00-07:00";46,668
"wikidatawiki";"2018-09-20T17:00:00-07:00";47,257
"wikidatawiki";"2018-09-21T17:00:00-07:00";47,361
"wikidatawiki";"2018-09-22T17:00:00-07:00";42,198
"wikidatawiki";"2018-09-23T17:00:00-07:00";52,637
"wikidatawiki";"2018-09-24T17:00:00-07:00";42,507
"wikidatawiki";"2018-09-25T17:00:00-07:00";46,089
"wikidatawiki";"2018-09-26T17:00:00-07:00";50,960
"wikidatawiki";"2018-09-27T17:00:00-07:00";35,205
"wikidatawiki";"2018-09-28T17:00:00-07:00";38,833
"wikidatawiki";"2018-09-29T17:00:00-07:00";36,942
"wikidatawiki";"2018-09-30T17:00:00-07:00";151,009
"wikidatawiki";"2018-10-01T17:00:00-07:00";120,091
"wikidatawiki";"2018-10-02T17:00:00-07:00";137,671
"wikidatawiki";"2018-10-03T17:00:00-07:00";28,042
"wikidatawiki";"2018-10-04T17:00:00-07:00";43,916
"wikidatawiki";"2018-10-05T17:00:00-07:00";30,107
"wikidatawiki";"2018-10-06T17:00:00-07:00";54,941
"wikidatawiki";"2018-10-07T17:00:00-07:00";28,496
"wikidatawiki";"2018-10-08T17:00:00-07:00";30,658
"wikidatawiki";"2018-10-09T17:00:00-07:00";24,779
"wikidatawiki";"2018-10-10T17:00:00-07:00";28,528
"wikidatawiki";"2018-10-11T17:00:00-07:00";35,324
"wikidatawiki";"2018-10-12T17:00:00-07:00";29,748
"wikidatawiki";"2018-10-13T17:00:00-07:00";29,742
"wikidatawiki";"2018-10-14T17:00:00-07:00";34,089
"wikidatawiki";"2018-10-15T17:00:00-07:00";32,938
"wikidatawiki";"2018-10-16T17:00:00-07:00";29,897
"wikidatawiki";"2018-10-17T17:00:00-07:00";33,126
"wikidatawiki";"2018-10-18T17:00:00-07:00";33,963
"wikidatawiki";"2018-10-19T17:00:00-07:00";52,054
"wikidatawiki";"2018-10-20T17:00:00-07:00";65,555
"wikidatawiki";"2018-10-21T17:00:00-07:00";47,932
"wikidatawiki";"2018-10-22T17:00:00-07:00";52,684
"wikidatawiki";"2018-10-23T17:00:00-07:00";62,875
"wikidatawiki";"2018-10-24T17:00:00-07:00";45,127
"wikidatawiki";"2018-10-25T17:00:00-07:00";59,793
"wikidatawiki";"2018-10-26T17:00:00-07:00";52,885
"wikidatawiki";"2018-10-27T17:00:00-07:00";61,928
"wikidatawiki";"2018-10-28T17:00:00-07:00";60,490
"wikidatawiki";"2018-10-29T17:00:00-07:00";76,434
"wikidatawiki";"2018-10-30T17:00:00-07:00";88,330
"wikidatawiki";"2018-10-31T17:00:00-07:00";22,846
"wikidatawiki";"2018-11-01T17:00:00-07:00";27,738
"wikidatawiki";"2018-11-02T17:00:00-07:00";24,100
"wikidatawiki";"2018-11-03T17:00:00-07:00";19,865
"wikidatawiki";"2018-11-04T16:00:00-08:00";18,522
"wikidatawiki";"2018-11-05T16:00:00-08:00";49,913
"wikidatawiki";"2018-11-06T16:00:00-08:00";32,915
"wikidatawiki";"2018-11-07T16:00:00-08:00";17,038
"wikidatawiki";"2018-11-08T16:00:00-08:00";17,530
"wikidatawiki";"2018-11-09T16:00:00-08:00";18,155
"wikidatawiki";"2018-11-10T16:00:00-08:00";14,281
"wikidatawiki";"2018-11-11T16:00:00-08:00";15,710
"wikidatawiki";"2018-11-12T16:00:00-08:00";77,512
"wikidatawiki";"2018-11-13T16:00:00-08:00";33,432
"wikidatawiki";"2018-11-14T16:00:00-08:00";19,430
"wikidatawiki";"2018-11-15T16:00:00-08:00";17,429
"wikidatawiki";"2018-11-16T16:00:00-08:00";14,622
"wikidatawiki";"2018-11-17T16:00:00-08:00";16,100
"wikidatawiki";"2018-11-18T16:00:00-08:00";15,355
"wikidatawiki";"2018-11-19T16:00:00-08:00";24,223
"wikidatawiki";"2018-11-20T16:00:00-08:00";93,749
"wikidatawiki";"2018-11-21T16:00:00-08:00";54,387
"wikidatawiki";"2018-11-22T16:00:00-08:00";76,255
"wikidatawiki";"2018-11-23T16:00:00-08:00";63,252
"wikidatawiki";"2018-11-24T16:00:00-08:00";51,769
"wikidatawiki";"2018-11-25T16:00:00-08:00";35,119
"wikidatawiki";"2018-11-26T16:00:00-08:00";43,221
"wikidatawiki";"2018-11-27T16:00:00-08:00";32,580
"wikidatawiki";"2018-11-28T16:00:00-08:00";76,684
"wikidatawiki";"2018-11-29T16:00:00-08:00";138,760
"wikidatawiki";"2018-11-30T16:00:00-08:00";90,297
"wikidatawiki";"2018-12-01T16:00:00-08:00";82,569
"wikidatawiki";"2018-12-02T16:00:00-08:00";54,483
"wikidatawiki";"2018-12-03T16:00:00-08:00";45,401
"wikidatawiki";"2018-12-04T16:00:00-08:00";58,500
"wikidatawiki";"2018-12-05T16:00:00-08:00";60,605
"wikidatawiki";"2018-12-06T16:00:00-08:00";64,181
"wikidatawiki";"2018-12-07T16:00:00-08:00";43,515
"wikidatawiki";"2018-12-08T16:00:00-08:00";33,053
"wikidatawiki";"2018-12-09T16:00:00-08:00";21,703
"wikidatawiki";"2018-12-10T16:00:00-08:00";16,237
"wikidatawiki";"2018-12-11T16:00:00-08:00";118,882
"wikidatawiki";"2018-12-12T16:00:00-08:00";187,911
"wikidatawiki";"2018-12-13T16:00:00-08:00";20,726
"wikidatawiki";"2018-12-14T16:00:00-08:00";13,189
"wikidatawiki";"2018-12-15T16:00:00-08:00";71,752
"wikidatawiki";"2018-12-16T16:00:00-08:00";74,753
"wikidatawiki";"2018-12-17T16:00:00-08:00";69,596
"wikidatawiki";"2018-12-18T16:00:00-08:00";55,211
"wikidatawiki";"2018-12-19T16:00:00-08:00";48,972
"wikidatawiki";"2018-12-20T16:00:00-08:00";51,261
"wikidatawiki";"2018-12-21T16:00:00-08:00";44,328
"wikidatawiki";"2018-12-22T16:00:00-08:00";21,882
"wikidatawiki";"2018-12-23T16:00:00-08:00";26,010
"wikidatawiki";"2018-12-24T16:00:00-08:00";23,560
"wikidatawiki";"2018-12-25T16:00:00-08:00";21,410
"wikidatawiki";"2018-12-26T16:00:00-08:00";17,437
"wikidatawiki";"2018-12-27T16:00:00-08:00";24,635
"wikidatawiki";"2018-12-28T16:00:00-08:00";35,484
"wikidatawiki";"2018-12-29T16:00:00-08:00";31,412
"wikidatawiki";"2018-12-30T16:00:00-08:00";50,260
"wikidatawiki";"2018-12-31T16:00:00-08:00";92,640
"wikidatawiki";"2019-01-01T16:00:00-08:00";59,066
"wikidatawiki";"2019-01-02T16:00:00-08:00";23,619
"wikidatawiki";"2019-01-03T16:00:00-08:00";55,780
"wikidatawiki";"2019-01-04T16:00:00-08:00";51,380
"wikidatawiki";"2019-01-05T16:00:00-08:00";94,658
"wikidatawiki";"2019-01-06T16:00:00-08:00";73,612
"wikidatawiki";"2019-01-07T16:00:00-08:00";122,547
"wikidatawiki";"2019-01-08T16:00:00-08:00";69,483
"wikidatawiki";"2019-01-09T16:00:00-08:00";50,115
"wikidatawiki";"2019-01-10T16:00:00-08:00";41,832
"wikidatawiki";"2019-01-11T16:00:00-08:00";66,645
"wikidatawiki";"2019-01-12T16:00:00-08:00";72,151
"wikidatawiki";"2019-01-13T16:00:00-08:00";49,842
"wikidatawiki";"2019-01-14T16:00:00-08:00";40,752
"wikidatawiki";"2019-01-15T16:00:00-08:00";39,172
"wikidatawiki";"2019-01-16T16:00:00-08:00";78,267
"wikidatawiki";"2019-01-17T16:00:00-08:00";156,980
"wikidatawiki";"2019-01-18T16:00:00-08:00";41,407
"wikidatawiki";"2019-01-19T16:00:00-08:00";128,271
"wikidatawiki";"2019-01-20T16:00:00-08:00";48,687
"wikidatawiki";"2019-01-21T16:00:00-08:00";124,256
"wikidatawiki";"2019-01-22T16:00:00-08:00";78,098
"wikidatawiki";"2019-01-23T16:00:00-08:00";42,492
"wikidatawiki";"2019-01-24T16:00:00-08:00";66,111
"wikidatawiki";"2019-01-25T16:00:00-08:00";44,751
"wikidatawiki";"2019-01-26T16:00:00-08:00";53,892
"wikidatawiki";"2019-01-27T16:00:00-08:00";58,272
"wikidatawiki";"2019-01-28T16:00:00-08:00";27,863
"wikidatawiki";"2019-01-29T16:00:00-08:00";54,077
"wikidatawiki";"2019-01-30T16:00:00-08:00";54,448
"wikidatawiki";"2019-01-31T16:00:00-08:00";61,393
"wikidatawiki";"2019-02-01T16:00:00-08:00";42,951
"wikidatawiki";"2019-02-02T16:00:00-08:00";32,858
"wikidatawiki";"2019-02-03T16:00:00-08:00";14,198
"wikidatawiki";"2019-02-04T16:00:00-08:00";15,149
"wikidatawiki";"2019-02-05T16:00:00-08:00";16,808
"wikidatawiki";"2019-02-06T16:00:00-08:00";15,511
"wikidatawiki";"2019-02-07T16:00:00-08:00";54,593
"wikidatawiki";"2019-02-08T16:00:00-08:00";49,344
"wikidatawiki";"2019-02-09T16:00:00-08:00";84,283
"wikidatawiki";"2019-02-10T16:00:00-08:00";83,359
"wikidatawiki";"2019-02-11T16:00:00-08:00";55,060
"wikidatawiki";"2019-02-12T16:00:00-08:00";18,553
"wikidatawiki";"2019-02-13T16:00:00-08:00";12,971
"wikidatawiki";"2019-02-14T16:00:00-08:00";15,425
"wikidatawiki";"2019-02-15T16:00:00-08:00";11,938
"wikidatawiki";"2019-02-16T16:00:00-08:00";10,443
"wikidatawiki";"2019-02-17T16:00:00-08:00";12,999
"wikidatawiki";"2019-02-18T16:00:00-08:00";20,627
"wikidatawiki";"2019-02-19T16:00:00-08:00";19,447
"wikidatawiki";"2019-02-20T16:00:00-08:00";17,592
"wikidatawiki";"2019-02-21T16:00:00-08:00";18,965
"wikidatawiki";"2019-02-22T16:00:00-08:00";25,839
"wikidatawiki";"2019-02-23T16:00:00-08:00";17,856
"wikidatawiki";"2019-02-24T16:00:00-08:00";19,706
"wikidatawiki";"2019-02-25T16:00:00-08:00";20,615
"wikidatawiki";"2019-02-26T16:00:00-08:00";19,817
"wikidatawiki";"2019-02-27T16:00:00-08:00";18,780
"wikidatawiki";"2019-02-28T16:00:00-08:00";21,203
"wikidatawiki";"2019-03-01T16:00:00-08:00";21,826
"wikidatawiki";"2019-03-02T16:00:00-08:00";20,141
"wikidatawiki";"2019-03-03T16:00:00-08:00";16,137
"wikidatawiki";"2019-03-04T16:00:00-08:00";15,860
"wikidatawiki";"2019-03-05T16:00:00-08:00";15,011
"wikidatawiki";"2019-03-06T16:00:00-08:00";18,595
"wikidatawiki";"2019-03-07T16:00:00-08:00";19,458
"wikidatawiki";"2019-03-08T16:00:00-08:00";18,088
"wikidatawiki";"2019-03-09T16:00:00-08:00";15,766
"wikidatawiki";"2019-03-10T17:00:00-07:00";16,784
"wikidatawiki";"2019-03-11T17:00:00-07:00";19,215
"wikidatawiki";"2019-03-12T17:00:00-07:00";18,467
"wikidatawiki";"2019-03-13T17:00:00-07:00";18,660
"wikidatawiki";"2019-03-14T17:00:00-07:00";21,344
"wikidatawiki";"2019-03-15T17:00:00-07:00";17,530
"wikidatawiki";"2019-03-16T17:00:00-07:00";22,261
"wikidatawiki";"2019-03-17T17:00:00-07:00";20,925
"wikidatawiki";"2019-03-18T17:00:00-07:00";21,407
"wikidatawiki";"2019-03-19T17:00:00-07:00";24,854
"wikidatawiki";"2019-03-20T17:00:00-07:00";23,113
"wikidatawiki";"2019-03-21T17:00:00-07:00";21,566
"wikidatawiki";"2019-03-22T17:00:00-07:00";13,310
"wikidatawiki";"2019-03-23T17:00:00-07:00";15,053
"wikidatawiki";"2019-03-24T17:00:00-07:00";13,445
"wikidatawiki";"2019-03-25T17:00:00-07:00";17,551
"wikidatawiki";"2019-03-26T17:00:00-07:00";23,930
"wikidatawiki";"2019-03-27T17:00:00-07:00";23,277
"wikidatawiki";"2019-03-28T17:00:00-07:00";37,585
"wikidatawiki";"2019-03-29T17:00:00-07:00";39,629
