strata,count,fraction,weight
wiki_bswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,641,1.0,1.0
wiki_srwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,14,1.0,1.0
wiki_enwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,548,1.0,1.0
wiki_trwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,5,1.0,1.0
wiki_cawiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,87,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,77,1.0,1.0
wiki_arwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,63,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,685,1.0,1.0
wiki_nlwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,129179,0.09289435589375983,10.764916666666666
wiki_nlwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,1362,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,91563,0.13105730480652666,7.630249999999999
wiki_nlwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,1883,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,18,1.0,1.0
wiki_itwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,46,1.0,1.0
wiki_kowiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,297,1.0,1.0
wiki_kowiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,511,1.0,1.0
wiki_nlwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,4236,1.0,1.0
wiki_enwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,185318,0.06475355874766617,15.443166666666668
wiki_cswiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,1756,1.0,1.0
wiki_eswikiquote_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_huwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,64,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,1028,1.0,1.0
wiki_itwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,12856,0.9334163036714375,1.0713333333333332
wiki_itwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,21224,0.5653976630229929,1.7686666666666666
wiki_hewiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,4973,1.0,1.0
wiki_eswiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,73,1.0,1.0
wiki_nlwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,16,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_itwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,10497,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,648,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,169,1.0,1.0
wiki_trwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,717,1.0,1.0
wiki_trwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,1386,1.0,1.0
wiki_simplewiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,370,1.0,1.0
wiki_rowiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,90,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,12,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,497,1.0,1.0
wiki_svwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,1159,1.0,1.0
wiki_cswiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,260198,0.046118724970983634,21.68316666666667
wiki_srwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,1340,1.0,1.0
wiki_svwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,321,1.0,1.0
wiki_rowiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,9,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,2990,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,1093,1.0,1.0
wiki_srwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,543903,0.022062757513747856,45.32525
wiki_bswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,19,1.0,1.0
wiki_nlwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,223106,0.05378609270929513,18.592166666666667
wiki_fawiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,4684,1.0,1.0
wiki_fawiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,18,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,35,1.0,1.0
wiki_ruwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,1805011,0.006648158930887401,150.41758333333334
wiki_cawiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,139,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,3780,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,10538,1.0,1.0
wiki_eswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,4989,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,8672,1.0,1.0
wiki_trwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,577031,0.020796109741071104,48.08591666666667
wiki_kowiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,2977,1.0,1.0
wiki_fawiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,1201,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,21,1.0,1.0
wiki_simplewiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,52,1.0,1.0
wiki_eswikiquote_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_kowiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,73,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,2246,1.0,1.0
wiki_plwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,1191018,0.010075414477363062,99.25150000000001
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,8,1.0,1.0
wiki_simplewiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,119452,0.10045876167833105,9.954333333333333
wiki_etwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,410,1.0,1.0
wiki_nlwiki_reverted_true_r48_r2_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,165,1.0,1.0
wiki_fiwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,5,1.0,1.0
wiki_simplewiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,907,1.0,1.0
wiki_frwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,1985,1.0,1.0
wiki_fiwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,26,1.0,1.0
wiki_trwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,3769,1.0,1.0
wiki_trwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,673,1.0,1.0
wiki_nlwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,14088,0.8517887563884157,1.174
wiki_frwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,5556,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,34864,0.3441945846718678,2.9053333333333335
wiki_sqwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,205,1.0,1.0
wiki_bswiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,65,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,60,1.0,1.0
wiki_enwiki_reverted_true_r48_r2_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,261,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_simplewiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,59,1.0,1.0
wiki_plwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,2573,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,597,1.0,1.0
wiki_cawiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,9,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,2027,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,1296,1.0,1.0
wiki_eswikiquote_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_fiwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,3567,1.0,1.0
wiki_cawiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,38227,0.31391424909095667,3.185583333333333
wiki_etwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,409,1.0,1.0
wiki_svwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,744689,0.016114109379888785,62.05741666666667
wiki_trwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,26,1.0,1.0
wiki_eswiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,3943,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,222,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,457,1.0,1.0
wiki_simplewiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,136,1.0,1.0
wiki_fiwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,19,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,47290,0.2537534362444491,3.9408333333333334
wiki_cawiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,2399,1.0,1.0
wiki_sqwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,11,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,4,1.0,1.0
wiki_eswiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,27366,0.43850032887524665,2.2805
wiki_sqwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,3065,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,729,1.0,1.0
wiki_nlwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,3720,1.0,1.0
wiki_huwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,90446,0.13267585078389316,7.537166666666667
wiki_fawiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,592759,0.020244315143253835,49.39658333333333
wiki_ptwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,796178,0.015072006511106812,66.34816666666667
wiki_frwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,4666071,0.0025717568378192273,388.83925
wiki_bswiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,12470,0.9623095429029671,1.0391666666666666
wiki_bswiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,85,1.0,1.0
wiki_kowiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,825,1.0,1.0
wiki_simplewiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,13,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,62160,0.19305019305019305,5.18
wiki_frwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,78,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,929,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,1071818,0.011195930652405539,89.31816666666667
wiki_huwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,929,1.0,1.0
wiki_cawiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_fawiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,7586,1.0,1.0
wiki_simplewiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,5675,1.0,1.0
wiki_fiwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,1504,1.0,1.0
wiki_eswikiquote_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,1243,1.0,1.0
wiki_frwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,40249,0.2981440532684042,3.354083333333333
wiki_eswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,10134,1.0,1.0
wiki_fawiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,5,1.0,1.0
wiki_kowiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,75167,0.1596445248579829,6.263916666666667
wiki_ptwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,58362,0.20561324149275215,4.863499999999999
wiki_simplewiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,1081,1.0,1.0
wiki_svwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,3349,1.0,1.0
wiki_sqwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,141,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,237997,0.05042080362357509,19.833083333333335
wiki_ruwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,34750,0.34532374100719426,2.895833333333333
wiki_kowiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,3759,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,1126,1.0,1.0
wiki_fawiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,111848,0.10728846291395465,9.320666666666668
wiki_ruwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,82129,0.14611160491422032,6.844083333333333
wiki_huwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_nlwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,22213,0.5402241930401116,1.8510833333333334
